flight_id,cycle_num,ts,phase,jpt1,ngg_rpm,ngg_pct,p2p1,oat,stepper_pos,fuel_flow_kgh,vibration,secu_healthy,bit_pass,mil_bus_word,status,fault_reason,flight_hour
2,40,64267.2,self-sustaining,908.8,20189,91.77,3.843,13.2,184,7.107,1.645,0,0,0x0410,degraded,sensor-drift,13.625
2,40,64268.2,self-sustaining,954.4,20104,91.38,3.858,12.8,184,7.186,1.737,0,0,0x0410,degraded,sensor-drift,13.625
2,40,64269.2,self-sustaining,910.5,20225,91.93,3.863,13.6,185,7.326,1.6,0,0,0x0410,degraded,sensor-drift,13.625
2,40,64270.2,self-sustaining,906.4,20046,91.12,3.819,13.4,183,7.21,1.819,0,0,0x0410,degraded,sensor-drift,13.625
2,40,64271.2,self-sustaining,891.6,20163,91.65,3.838,13.8,184,7.398,1.799,0,0,0x0410,degraded,sensor-drift,13.625
2,40,64272.2,self-sustaining,890.5,20123,91.47,3.799,13.7,184,7.229,1.602,0,0,0x0410,degraded,sensor-drift,13.625
2,40,64272.5,self-sustaining,904.1,20145,91.57,3.838,13.9,184,7.169,1.877,0,0,0x0410,degraded,sensor-drift,13.625
2,41,66699.7,cranking,177.2,81,0.37,1.05,12.2,0,0.002,0.129,1,1,0x0000,success,,13.974
2,41,66700.7,cranking,184.2,48,0.22,1.015,11.9,0,0.062,0.087,1,1,0x0000,success,,13.974
2,41,66701.7,cranking,179.6,156,0.71,1.0,11.7,1,0.031,0.337,1,1,0x0000,success,,13.974
2,41,66702.7,cranking,208.1,678,3.08,1.014,11.9,6,0.265,0.231,1,1,0x0000,success,,13.974
2,41,66703.7,cranking,221.2,1157,5.26,1.035,11.7,10,0.435,0.386,1,1,0x0000,success,,13.974
2,41,66704.7,cranking,232.7,1927,8.76,1.08,12.6,17,0.682,0.42,1,1,0x0000,success,,13.974
2,41,66705.7,cranking,278.6,2829,12.86,1.145,12.7,25,1.001,0.216,1,1,0x0000,success,,13.974
2,41,66706.7,light-up,322.0,3839,17.45,1.28,12.5,35,1.352,0.579,1,1,0x0000,success,,13.974
2,41,66707.7,light-up,368.3,5003,22.74,1.374,12.7,45,1.877,0.744,1,1,0x0000,success,,13.974
2,41,66708.7,light-up,402.6,6252,28.42,1.508,11.8,57,2.151,0.847,1,1,0x0000,success,,13.974
2,41,66709.7,light-up,447.7,7366,33.48,1.697,12.9,67,2.681,0.922,1,1,0x0000,success,,13.974
2,41,66710.7,light-up,491.4,8666,39.39,1.82,11.9,79,3.186,0.733,1,1,0x0000,success,,13.974
2,41,66711.7,light-up,559.3,9823,44.65,2.002,12.2,89,3.407,1.095,1,1,0x0000,success,,13.974
2,41,66712.7,light-up,690.4,11114,50.52,2.203,11.6,101,3.905,0.969,1,1,0x0000,success,,13.974
2,41,66713.7,acceleration,831.0,12555,57.07,2.466,12.7,114,4.496,1.079,1,1,0x0000,success,,13.974
2,41,66714.7,acceleration,882.2,13939,63.36,2.709,13.0,127,5.038,1.355,1,1,0x0000,success,,13.974
2,41,66715.7,acceleration,902.1,15092,68.6,2.87,12.7,138,5.494,1.476,1,1,0x0000,success,,13.974
2,41,66716.7,acceleration,946.2,16381,74.46,3.056,12.7,149,5.869,1.344,1,1,0x0000,success,,13.974
2,41,66717.7,acceleration,954.2,17325,78.75,3.32,12.4,158,6.195,1.502,1,1,0x0000,success,,13.974
2,41,66718.7,acceleration,943.4,17956,81.62,3.37,13.0,164,6.227,1.723,1,1,0x0000,success,,13.974
2,41,66719.7,acceleration,942.2,18509,84.13,3.525,12.3,169,6.674,1.598,1,1,0x0000,success,,13.974
2,41,66720.7,acceleration,925.0,18957,86.17,3.619,11.3,173,6.894,1.754,1,1,0x0000,success,,13.974
2,41,66721.7,acceleration,912.0,19320,87.82,3.663,12.2,176,6.939,1.664,1,1,0x0000,success,,13.974
2,41,66722.7,acceleration,903.8,19360,88.0,3.629,12.0,177,7.006,1.688,1,1,0x0000,success,,13.974
2,41,66723.7,acceleration,919.3,19809,90.04,3.735,12.1,181,7.205,1.716,1,1,0x0000,success,,13.974
2,41,66724.7,acceleration,970.1,19956,90.71,3.776,11.9,182,7.212,1.734,1,1,0x0000,success,,13.974
2,41,66725.7,acceleration,903.5,19991,90.87,3.809,12.4,183,7.314,1.618,1,1,0x0000,success,,13.974
2,41,66726.7,self-sustaining,886.7,19950,90.68,3.813,11.7,182,7.243,1.893,1,1,0x0000,success,,13.974
2,41,66727.7,self-sustaining,893.3,19930,90.59,3.821,12.2,182,7.159,1.757,1,1,0x0000,success,,13.974
2,41,66728.7,self-sustaining,905.6,20123,91.47,3.804,12.0,184,7.258,1.858,1,1,0x0000,success,,13.974
2,41,66729.7,self-sustaining,902.8,19980,90.82,3.792,11.8,182,7.061,1.809,1,1,0x0000,success,,13.974
2,41,66730.7,self-sustaining,902.1,20238,91.99,3.86,12.3,185,7.237,1.806,1,1,0x0000,success,,13.974
2,41,66731.7,self-sustaining,905.5,20163,91.65,3.863,12.5,184,7.307,1.809,1,1,0x0000,success,,13.974
2,41,66732.7,self-sustaining,896.4,20117,91.44,3.821,11.8,184,7.33,1.801,1,1,0x0000,success,,13.974
2,41,66733.7,self-sustaining,913.6,20196,91.8,3.818,12.3,184,7.293,1.767,1,1,0x0000,success,,13.974
2,41,66734.7,self-sustaining,894.8,20209,91.86,3.836,12.0,185,7.077,1.627,1,1,0x0000,success,,13.974
2,41,66735.7,self-sustaining,894.4,20249,92.04,3.865,12.8,185,7.284,1.598,1,1,0x0000,success,,13.974
2,41,66736.7,self-sustaining,911.5,20066,91.21,3.83,11.9,183,7.278,1.696,1,1,0x0000,success,,13.974
2,41,66737.7,self-sustaining,894.4,20044,91.11,3.845,12.9,183,7.166,1.744,1,1,0x0000,success,,13.974
2,41,66738.7,self-sustaining,922.8,20104,91.38,3.81,12.6,184,7.15,1.758,1,1,0x0000,success,,13.974
2,41,66739.7,self-sustaining,920.6,20141,91.55,3.834,12.4,184,7.195,1.721,1,1,0x0000,success,,13.974
2,41,66740.7,self-sustaining,896.0,20339,92.45,3.888,11.8,186,7.251,1.75,1,1,0x0000,success,,13.974
2,41,66741.1,self-sustaining,914.0,20200,91.82,3.826,12.3,184,7.334,1.778,1,1,0x0000,success,,13.974
2,42,68349.0,cranking,187.1,0,0.0,1.032,10.4,0,0.0,0.194,1,1,0x0000,success,,14.323
2,42,68350.0,cranking,181.8,86,0.39,1.024,9.7,0,0.11,0.27,1,1,0x0000,success,,14.323
2,42,68351.0,cranking,207.8,220,1.0,1.0,10.0,2,0.106,0.386,1,1,0x0000,success,,14.323
2,42,68352.0,cranking,205.4,629,2.86,1.029,10.4,5,0.26,0.209,1,1,0x0000,success,,14.323
2,42,68353.0,cranking,242.6,1104,5.02,1.033,10.3,10,0.386,0.477,1,1,0x0000,success,,14.323
2,42,68354.0,cranking,222.3,1729,7.86,1.099,10.3,15,0.718,0.405,1,1,0x0000,success,,14.323
2,42,68355.0,cranking,269.4,2649,12.04,1.162,10.5,24,0.943,0.429,1,1,0x0000,success,,14.323
2,42,68356.0,light-up,314.7,3656,16.62,1.245,10.4,33,1.234,0.702,1,1,0x0000,success,,14.323
2,42,68357.0,light-up,357.0,4816,21.89,1.394,10.8,44,1.746,0.59,1,1,0x0000,success,,14.323
2,42,68358.0,light-up,400.1,6041,27.46,1.503,9.5,55,2.156,0.607,1,1,0x0000,success,,14.323
2,42,68359.0,light-up,448.9,7267,33.03,1.675,9.4,66,2.637,0.727,1,1,0x0000,success,,14.323
2,42,68360.0,light-up,484.2,8428,38.31,1.819,10.0,77,2.962,0.693,1,1,0x0000,success,,14.323
2,42,68361.0,light-up,545.7,9544,43.38,1.934,10.0,87,3.486,0.919,1,1,0x0000,success,,14.323
2,42,68362.0,light-up,649.4,10668,48.49,2.112,9.3,97,3.756,1.049,1,1,0x0000,success,,14.323
2,42,68363.0,acceleration,803.5,11983,54.47,2.381,9.0,109,4.252,0.907,1,1,0x0000,success,,14.323
2,42,68364.0,acceleration,862.4,13405,60.93,2.554,9.4,122,4.723,1.377,1,1,0x0000,success,,14.323
2,42,68365.0,acceleration,907.7,14758,67.08,2.875,9.6,135,5.391,1.344,1,1,0x0000,success,,14.323
2,42,68366.0,acceleration,941.1,15891,72.23,2.983,9.8,145,5.789,1.569,1,1,0x0000,success,,14.323
2,42,68367.0,acceleration,954.5,16874,76.7,3.228,9.8,154,6.05,1.469,1,1,0x0000,success,,14.323
2,42,68368.0,acceleration,955.2,17695,80.43,3.268,10.2,162,6.419,1.543,1,1,0x0000,success,,14.323
2,42,68369.0,acceleration,954.7,18410,83.68,3.436,9.9,168,6.562,1.558,1,1,0x0000,success,,14.323
2,42,68370.0,acceleration,948.7,18784,85.38,3.564,9.9,171,6.757,1.7,1,1,0x0000,success,,14.323
2,42,68371.0,acceleration,938.9,19239,87.45,3.723,10.1,176,6.803,1.82,1,1,0x0000,success,,14.323
2,42,68372.0,acceleration,918.4,19516,88.71,3.69,9.0,178,7.019,1.686,1,1,0x0000,success,,14.323
2,42,68373.0,acceleration,930.1,19677,89.44,3.739,9.8,180,7.088,1.821,1,1,0x0000,success,,14.323
2,42,68374.0,acceleration,908.9,19769,89.86,3.735,9.6,181,7.062,1.565,1,1,0x0000,success,,14.323
2,42,68375.0,acceleration,909.1,19943,90.65,3.734,9.7,182,7.198,1.861,1,1,0x0000,success,,14.323
2,42,68376.0,acceleration,912.3,20022,91.01,3.82,9.7,183,7.172,1.732,1,1,0x0000,success,,14.323
2,42,68377.0,self-sustaining,900.5,19914,90.52,3.794,10.4,182,7.118,1.714,1,1,0x0000,success,,14.323
2,42,68378.0,self-sustaining,907.3,20110,91.41,3.793,10.6,184,7.223,1.764,1,1,0x0000,success,,14.323
2,42,68379.0,self-sustaining,903.4,20075,91.25,3.827,10.0,183,7.256,1.853,1,1,0x0000,success,,14.323
2,42,68380.0,self-sustaining,914.7,20273,92.15,3.833,10.4,185,7.259,1.771,1,1,0x0000,success,,14.323
2,42,68381.0,self-sustaining,907.7,20018,90.99,3.817,10.1,183,7.165,1.62,1,1,0x0000,success,,14.323
2,42,68382.0,self-sustaining,897.4,20073,91.24,3.824,9.3,183,7.244,1.802,1,1,0x0000,success,,14.323
2,42,68383.0,self-sustaining,897.1,20093,91.33,3.852,10.0,183,7.175,1.701,1,1,0x0000,success,,14.323
2,42,68384.0,self-sustaining,957.9,20216,91.89,3.856,9.7,185,7.395,1.689,1,1,0x0000,success,,14.323
2,42,68385.0,self-sustaining,890.3,20033,91.06,3.802,9.4,183,7.016,1.538,1,1,0x0000,success,,14.323
2,42,68386.0,self-sustaining,902.9,20264,92.11,3.848,9.9,185,7.232,1.672,1,1,0x0000,success,,14.323
2,42,68387.0,self-sustaining,923.9,20126,91.48,3.823,10.9,184,7.125,1.67,1,1,0x0000,success,,14.323
2,42,68388.0,self-sustaining,891.7,20266,92.12,3.842,10.0,185,7.258,1.854,1,1,0x0000,success,,14.323
2,42,68389.0,self-sustaining,916.3,20119,91.45,3.86,10.3,184,7.232,1.775,1,1,0x0000,success,,14.323
2,42,68390.0,self-sustaining,890.7,20222,91.92,3.869,10.4,185,7.31,1.758,1,1,0x0000,success,,14.323
2,42,68391.0,self-sustaining,916.6,20079,91.27,3.817,9.6,183,7.117,1.882,1,1,0x0000,success,,14.323
2,42,68391.4,self-sustaining,897.2,20132,91.51,3.814,10.0,184,7.283,1.868,1,1,0x0000,success,,14.323
2,43,70177.8,cranking,173.8,79,0.36,1.002,11.2,0,0.09,0.352,1,1,0x0000,success,,14.673
2,43,70178.8,cranking,171.3,0,0.0,1.0,11.1,0,0.0,0.084,1,1,0x0000,success,,14.673
2,43,70179.8,cranking,188.0,323,1.47,1.0,11.0,2,0.119,0.126,1,1,0x0000,success,,14.673
2,43,70180.8,cranking,206.3,526,2.39,1.028,10.4,4,0.218,0.441,1,1,0x0000,success,,14.673
2,43,70181.8,cranking,208.9,1010,4.59,1.033,11.6,9,0.313,0.257,1,1,0x0000,success,,14.673
2,43,70182.8,cranking,230.2,1547,7.03,1.089,10.7,14,0.443,0.553,1,1,0x0000,success,,14.673
2,43,70183.8,cranking,253.5,2361,10.73,1.129,11.4,21,0.891,0.599,1,1,0x0000,success,,14.673
2,43,70184.8,light-up,304.4,3406,15.48,1.189,11.3,31,1.227,0.366,1,1,0x0000,success,,14.673
2,43,70185.8,light-up,338.8,4525,20.57,1.301,11.2,41,1.615,0.673,1,1,0x0000,success,,14.673
2,43,70186.8,light-up,371.2,5562,25.28,1.43,10.5,50,2.006,0.528,1,1,0x0000,success,,14.673
2,43,70187.8,light-up,436.3,6712,30.51,1.564,11.1,61,2.382,0.671,1,1,0x0000,success,,14.673
2,43,70188.8,light-up,439.4,7775,35.34,1.69,11.1,71,2.823,0.858,1,1,0x0000,success,,14.673
2,43,70189.8,light-up,511.5,8831,40.14,1.874,11.3,80,3.12,0.86,1,1,0x0000,success,,14.673
2,43,70190.8,light-up,566.8,10050,45.68,2.033,11.7,92,3.595,1.164,1,1,0x0000,success,,14.673
2,43,70191.8,light-up,706.0,11062,50.28,2.198,10.8,101,3.828,0.886,1,1,0x0000,success,,14.673
2,43,70192.8,acceleration,826.3,12329,56.04,2.364,11.0,112,4.432,1.241,1,1,0x0000,success,,14.673
2,43,70193.8,acceleration,880.6,13719,62.36,2.634,11.2,125,5.03,1.142,1,1,0x0000,success,,14.673
2,43,70194.8,acceleration,913.6,14980,68.09,2.843,11.1,137,5.345,1.343,1,1,0x0000,success,,14.673
2,43,70195.8,acceleration,945.2,16071,73.05,3.065,12.2,147,5.813,1.314,1,1,0x0000,success,,14.673
2,43,70196.8,acceleration,963.6,17070,77.59,3.219,11.0,156,6.159,1.606,1,1,0x0000,success,,14.673
2,43,70197.8,acceleration,960.9,17732,80.6,3.334,11.2,162,6.412,1.592,1,1,0x0000,success,,14.673
2,43,70198.8,acceleration,939.9,18227,82.85,3.463,10.8,166,6.494,1.623,1,1,0x0000,success,,14.673
2,43,70199.8,acceleration,944.9,18922,86.01,3.633,11.1,173,6.882,1.538,1,1,0x0000,success,,14.673
2,43,70200.8,acceleration,928.9,19259,87.54,3.656,11.7,176,6.841,1.759,1,1,0x0000,success,,14.673
2,43,70201.8,acceleration,918.8,19364,88.02,3.665,11.9,177,6.918,1.633,1,1,0x0000,success,,14.673
2,43,70202.8,acceleration,902.7,19598,89.08,3.727,11.4,179,7.049,1.894,1,1,0x0000,success,,14.673
2,43,70203.8,acceleration,908.4,19853,90.24,3.733,11.4,181,7.086,1.378,1,1,0x0000,success,,14.673
2,43,70204.8,acceleration,910.6,19840,90.18,3.777,11.5,181,7.168,1.861,1,1,0x0000,success,,14.673
2,43,70205.8,acceleration,909.6,20002,90.92,3.848,10.9,183,7.172,1.939,1,1,0x0000,success,,14.673
2,43,70206.8,self-sustaining,889.3,20007,90.94,3.82,11.5,183,7.122,1.726,1,1,0x0000,success,,14.673
2,43,70207.8,self-sustaining,904.7,20009,90.95,3.82,11.2,183,7.285,2.013,1,1,0x0000,success,,14.673
2,43,70208.8,self-sustaining,896.2,20031,91.05,3.787,10.9,183,7.168,1.85,1,1,0x0000,success,,14.673
2,43,70209.8,self-sustaining,899.0,20189,91.77,3.876,11.7,184,7.177,1.759,1,1,0x0000,success,,14.673
2,43,70210.8,self-sustaining,918.6,20255,92.07,3.811,11.2,185,7.324,1.724,1,1,0x0000,success,,14.673
2,43,70211.8,self-sustaining,915.9,20233,91.97,3.844,11.7,185,7.25,1.618,1,1,0x0000,success,,14.673
2,43,70212.8,self-sustaining,901.0,20200,91.82,3.852,12.2,184,7.243,1.779,1,1,0x0000,success,,14.673
2,43,70213.8,self-sustaining,909.7,20057,91.17,3.831,11.3,183,7.124,1.726,1,1,0x0000,success,,14.673
2,43,70214.8,self-sustaining,923.7,20121,91.46,3.796,11.2,184,7.233,1.606,1,1,0x0000,success,,14.673
2,43,70215.8,self-sustaining,904.3,20203,91.83,3.851,10.5,184,7.334,1.717,1,1,0x0000,success,,14.673
2,43,70216.8,self-sustaining,901.3,20236,91.98,3.874,10.8,185,7.332,1.848,1,1,0x0000,success,,14.673
2,43,70217.8,self-sustaining,975.1,20152,91.6,3.841,11.7,184,7.249,1.614,1,1,0x0000,success,,14.673
2,43,70218.8,self-sustaining,913.7,20176,91.71,3.849,11.1,184,7.146,1.911,1,1,0x0000,success,,14.673
2,43,70219.8,self-sustaining,908.7,20194,91.79,3.849,12.2,184,7.264,1.776,1,1,0x0000,success,,14.673
2,43,70220.8,self-sustaining,897.1,20198,91.81,3.844,12.0,184,7.335,1.906,1,1,0x0000,success,,14.673
2,43,70221.8,self-sustaining,907.5,20139,91.54,3.873,10.9,184,7.277,1.595,1,1,0x0000,success,,14.673
2,43,70222.2,self-sustaining,901.1,20205,91.84,3.849,11.9,185,7.257,1.857,1,1,0x0000,success,,14.673
2,44,72239.7,cranking,183.0,0,0.0,1.007,8.3,0,0.04,0.529,1,1,0x0000,success,,15.022
2,44,72240.7,cranking,201.2,141,0.64,1.0,9.2,1,0.0,0.253,1,1,0x0000,success,,15.022
2,44,72241.7,cranking,191.9,418,1.9,1.042,8.8,3,0.125,0.222,1,1,0x0000,success,,15.022
2,44,72242.7,cranking,204.7,656,2.98,1.027,8.3,6,0.304,0.384,1,1,0x0000,success,,15.022
2,44,72243.7,cranking,230.5,1375,6.25,1.058,9.1,12,0.415,0.587,1,1,0x0000,success,,15.022
2,44,72244.7,cranking,252.6,2189,9.95,1.119,8.4,20,0.835,0.495,1,1,0x0000,success,,15.022
2,44,72245.7,light-up,294.5,3062,13.92,1.175,8.7,28,1.001,0.653,1,1,0x0000,success,,15.022
2,44,72246.7,light-up,341.9,4457,20.26,1.339,9.0,40,1.631,0.676,1,1,0x0000,success,,15.022
2,44,72247.7,light-up,391.4,5639,25.63,1.438,8.8,51,2.025,0.758,1,1,0x0000,success,,15.022
2,44,72248.7,light-up,415.7,6864,31.2,1.578,9.2,62,2.435,0.701,1,1,0x0000,success,,15.022
2,44,72249.7,light-up,459.6,8114,36.88,1.752,8.8,74,2.945,0.902,1,1,0x0000,success,,15.022
2,44,72250.7,light-up,507.4,9401,42.73,1.903,8.0,86,3.316,0.914,1,1,0x0000,success,,15.022
2,44,72251.7,light-up,641.3,10569,48.04,2.133,8.3,96,3.713,0.944,1,1,0x0000,success,,15.022
2,44,72252.7,acceleration,791.8,11856,53.89,2.361,8.9,108,4.253,1.141,1,1,0x0000,success,,15.022
2,44,72253.7,acceleration,872.1,13528,61.49,2.577,8.9,123,4.842,1.369,1,1,0x0000,success,,15.022
2,44,72254.7,acceleration,924.2,14995,68.16,2.804,9.1,137,5.429,1.464,1,1,0x0000,success,,15.022
2,44,72255.7,acceleration,935.3,16174,73.52,3.034,8.1,148,5.714,1.644,1,1,0x0000,success,,15.022
2,44,72256.7,acceleration,936.7,17206,78.21,3.223,8.8,157,6.131,1.617,1,1,0x0000,success,,15.022
2,44,72257.7,acceleration,912.9,17875,81.25,3.351,8.4,163,6.404,1.695,1,1,0x0000,success,,15.022
2,44,72258.7,acceleration,939.3,18528,84.22,3.532,8.6,169,6.695,1.648,1,1,0x0000,success,,15.022
2,44,72259.7,acceleration,927.8,18810,85.5,3.547,8.2,172,6.868,1.787,1,1,0x0000,success,,15.022
2,44,72260.7,acceleration,937.7,19294,87.7,3.712,9.1,176,6.852,1.84,1,1,0x0000,success,,15.022
2,44,72261.7,acceleration,929.0,19628,89.22,3.697,8.5,179,6.933,1.821,1,1,0x0000,success,,15.022
2,44,72262.7,acceleration,921.8,19899,90.45,3.783,8.6,182,7.164,1.443,1,1,0x0000,success,,15.022
2,44,72263.7,acceleration,906.2,19954,90.7,3.851,8.6,182,7.135,1.868,1,1,0x0000,success,,15.022
2,44,72264.7,acceleration,895.0,20110,91.41,3.798,8.8,184,7.264,1.848,1,1,0x0000,success,,15.022
2,44,72265.7,self-sustaining,905.6,19943,90.65,3.849,9.4,182,7.146,1.598,1,1,0x0000,success,,15.022
2,44,72266.7,self-sustaining,912.2,20209,91.86,3.881,9.3,185,7.298,1.662,1,1,0x0000,success,,15.022
2,44,72267.7,self-sustaining,919.0,20229,91.95,3.864,8.9,185,7.285,1.769,1,1,0x0000,success,,15.022
2,44,72268.7,self-sustaining,903.2,20077,91.26,3.828,7.7,183,7.237,1.671,1,1,0x0000,success,,15.022
2,44,72269.7,self-sustaining,910.8,20145,91.57,3.836,8.9,184,7.186,1.806,1,1,0x0000,success,,15.022
2,44,72270.7,self-sustaining,909.2,20189,91.77,3.831,8.1,184,7.343,1.71,1,1,0x0000,success,,15.022
2,44,72271.7,self-sustaining,898.0,20183,91.74,3.847,8.7,184,7.257,1.788,1,1,0x0000,success,,15.022
2,44,72272.7,self-sustaining,916.5,20196,91.8,3.845,8.6,184,7.26,1.959,1,1,0x0000,success,,15.022
2,44,72273.7,self-sustaining,888.6,20145,91.57,3.848,8.4,184,7.278,1.719,1,1,0x0000,success,,15.022
2,44,72274.7,self-sustaining,904.0,20192,91.78,3.852,8.4,184,7.3,1.803,1,1,0x0000,success,,15.022
2,44,72275.7,self-sustaining,902.1,20315,92.34,3.889,8.9,186,7.25,1.621,1,1,0x0000,success,,15.022
2,44,72276.7,self-sustaining,907.8,20211,91.87,3.856,8.8,185,7.25,1.906,1,1,0x0000,success,,15.022
2,44,72277.7,self-sustaining,900.4,20200,91.82,3.859,9.0,184,7.251,1.553,1,1,0x0000,success,,15.022
2,44,72278.7,self-sustaining,898.1,20084,91.29,3.811,7.8,183,7.13,1.767,1,1,0x0000,success,,15.022
2,44,72279.0,self-sustaining,909.8,20200,91.82,3.83,9.0,184,7.274,1.714,1,1,0x0000,success,,15.022
2,45,74305.8,cranking,172.5,0,0.0,1.0,10.7,0,0.02,0.308,1,1,0x0000,success,,15.371
2,45,74306.8,cranking,182.4,4,0.02,1.006,11.4,0,0.0,0.241,1,1,0x0000,success,,15.371
2,45,74307.8,cranking,197.3,328,1.49,1.029,11.1,3,0.197,0.557,1,1,0x0000,success,,15.371
2,45,74308.8,cranking,215.7,715,3.25,1.032,11.0,6,0.297,0.438,1,1,0x0000,success,,15.371
2,45,74309.8,cranking,233.4,1355,6.16,1.057,10.1,12,0.485,0.415,1,1,0x0000,success,,15.371
2,45,74310.8,cranking,265.7,2090,9.5,1.094,10.2,19,0.742,0.195,1,1,0x0000,success,,15.371
2,45,74311.8,light-up,291.9,3080,14.0,1.178,10.1,28,1.042,0.475,1,1,0x0000,success,,15.371
2,45,74312.8,light-up,323.0,4213,19.15,1.287,11.2,38,1.523,0.694,1,1,0x0000,success,,15.371
2,45,74313.8,light-up,435.2,5625,25.57,1.449,10.5,51,2.056,0.512,1,1,0x0000,success,,15.371
2,45,74314.8,light-up,435.2,6912,31.42,1.593,9.6,63,2.421,0.97,1,1,0x0000,success,,15.371
2,45,74315.8,light-up,469.2,8008,36.4,1.732,10.9,73,2.889,0.7,1,1,0x0000,success,,15.371
2,45,74316.8,light-up,521.1,9247,42.03,1.924,10.8,84,3.434,0.944,1,1,0x0000,success,,15.371
2,45,74317.8,light-up,632.7,10560,48.0,2.11,10.8,96,3.886,1.033,1,1,0x0000,success,,15.371
2,45,74318.8,acceleration,768.4,11154,50.7,2.153,11.0,102,3.965,1.049,1,1,0x0000,success,,15.371
2,45,74319.8,acceleration,858.0,13442,61.1,2.615,11.6,123,4.91,1.355,1,1,0x0000,success,,15.371
2,45,74320.8,acceleration,914.8,14815,67.34,2.793,11.0,135,5.264,1.448,1,1,0x0000,success,,15.371
2,45,74321.8,acceleration,951.9,16082,73.1,3.024,10.1,147,5.701,3.48,1,1,0x0000,success,,15.371
2,45,74322.8,acceleration,960.9,17189,78.13,3.274,10.7,157,6.174,1.73,1,1,0x0000,success,,15.371
2,45,74323.8,acceleration,951.4,17827,81.03,3.353,10.8,163,6.414,1.531,1,1,0x0000,success,,15.371
2,45,74324.8,acceleration,952.2,18498,84.08,3.484,10.2,169,6.594,1.444,1,1,0x0000,success,,15.371
2,45,74325.8,acceleration,940.6,19162,87.1,3.706,10.9,175,6.886,1.797,1,1,0x0000,success,,15.371
2,45,74326.8,acceleration,928.5,19340,87.91,3.692,10.5,177,6.894,1.835,1,1,0x0000,success,,15.371
2,45,74327.8,acceleration,921.6,19556,88.89,3.763,10.6,179,7.042,1.622,1,1,0x0000,success,,15.371
2,45,74328.8,acceleration,933.2,19826,90.12,3.78,10.3,181,7.122,1.72,1,1,0x0000,success,,15.371
2,45,74329.8,acceleration,905.6,19976,90.8,3.822,9.8,182,7.137,1.746,1,1,0x0000,success,,15.371
2,45,74330.8,acceleration,907.4,20013,90.97,3.836,10.8,183,7.145,1.758,1,1,0x0000,success,,15.371
2,45,74331.8,self-sustaining,897.0,19958,90.72,3.788,10.7,182,7.201,1.817,1,1,0x0000,success,,15.371
2,45,74332.8,self-sustaining,896.4,20013,90.97,3.835,10.3,183,7.232,1.526,1,1,0x0000,success,,15.371
2,45,74333.8,self-sustaining,898.0,20038,91.08,3.778,10.8,183,7.196,1.574,1,1,0x0000,success,,15.371
2,45,74334.8,self-sustaining,893.0,20216,91.89,3.818,10.8,185,7.291,1.759,1,1,0x0000,success,,15.371
2,45,74335.8,self-sustaining,904.8,20115,91.43,3.796,11.2,184,7.298,1.625,1,1,0x0000,success,,15.371
2,45,74336.8,self-sustaining,915.1,19943,90.65,3.813,10.4,182,7.107,1.802,1,1,0x0000,success,,15.371
2,45,74337.8,self-sustaining,885.8,20013,90.97,3.845,10.4,183,7.082,1.69,1,1,0x0000,success,,15.371
2,45,74338.8,self-sustaining,925.4,20222,91.92,3.865,10.5,185,7.265,1.733,1,1,0x0000,success,,15.371
2,45,74339.8,self-sustaining,903.4,20121,91.46,3.841,10.8,184,7.335,1.775,1,1,0x0000,success,,15.371
2,45,74340.8,self-sustaining,901.7,20185,91.75,3.848,10.7,184,7.222,1.873,1,1,0x0000,success,,15.371
2,45,74341.8,self-sustaining,920.5,20275,92.16,3.869,10.2,185,7.405,1.606,1,1,0x0000,success,,15.371
2,45,74342.8,self-sustaining,914.7,20194,91.79,3.839,10.3,184,7.268,1.83,1,1,0x0000,success,,15.371
2,45,74343.8,self-sustaining,902.4,20121,91.46,3.811,10.6,184,7.236,1.82,1,1,0x0000,success,,15.371
2,45,74344.8,self-sustaining,894.6,20084,91.29,3.814,10.5,183,7.248,1.813,1,1,0x0000,success,,15.371
2,45,74345.3,self-sustaining,913.8,20189,91.77,3.87,10.6,184,7.178,1.74,1,1,0x0000,success,,15.371
2,46,76710.2,cranking,165.7,0,0.0,1.0,9.7,0,0.0,0.147,1,1,0x0000,success,,15.721
2,46,76711.2,cranking,170.2,88,0.4,1.002,9.7,0,0.006,0.323,1,1,0x0000,success,,15.721
2,46,76712.2,cranking,189.1,213,0.97,1.004,9.7,1,0.0,3.619,1,1,0x0000,success,,15.721
2,46,76713.2,cranking,203.6,704,3.2,1.037,9.3,6,0.206,0.387,1,1,0x0000,success,,15.721
2,46,76714.2,cranking,226.2,1318,5.99,1.055,9.4,12,0.53,0.454,1,1,0x0000,success,,15.721
2,46,76715.2,cranking,242.8,1892,8.6,1.085,9.0,17,0.702,0.483,1,1,0x0000,success,,15.721
2,46,76716.2,cranking,373.2,2845,12.93,1.153,9.9,26,0.945,0.68,1,1,0x0000,success,,15.721
2,46,76717.2,light-up,328.8,4149,18.86,1.254,9.0,37,1.493,0.583,1,1,0x0000,success,,15.721
2,46,76718.2,light-up,374.3,5282,24.01,1.407,9.8,48,1.898,0.544,1,1,0x0000,success,,15.721
2,46,76719.2,light-up,423.3,6602,30.01,1.556,9.9,60,2.459,0.86,1,1,0x0000,success,,15.721
2,46,76720.2,light-up,440.9,7660,34.82,1.683,10.0,70,2.73,0.844,1,1,0x0000,success,,15.721
